Count,"Tradelist Count",Name,Edition,"Card Number",Condition,Foil,Signed,"Artist Proof","Altered Art",Misprint,Promo,Textless,"My Price"
1,,"Lorehold Apprentice","Strixhaven: School of Mages",198,,,,,,,,,0.23
1,,"Lorehold Command","Strixhaven: School of Mages",199,,,,,,,,,0.40
1,,"Lorehold Excavation","Strixhaven: School of Mages",200,,,,,,,,,0.23
1,,"Lorehold Pledgemage","Strixhaven: School of Mages",201,,,,,,,,,0.15
1,,"Maelstrom Muse","Strixhaven: School of Mages",202,,,,,,,,,0.24
1,,"Magma Opus","Strixhaven: School of Mages",203,,,,,,,,,2.55
1,,"Make Your Mark","Strixhaven: School of Mages",204,,,,,,,,,0.20
1,,"Manifestation Sage","Strixhaven: School of Mages",205,,,,,,,,,0.30
1,,"Moldering Karok","Strixhaven: School of Mages",206,,,,,,,,,0.15
1,,"Mortality Spear","Strixhaven: School of Mages",207,,,,,,,,,0.25
1,,"Needlethorn Drake","Strixhaven: School of Mages",208,,,,,,,,,0.20
1,,"Oggyar Battle-Seer","Strixhaven: School of Mages",209,,,,,,,,,0.15
1,,"Owlin Shieldmage","Strixhaven: School of Mages",210,,,,,,,,,0.18
1,,"Pest Summoning","Strixhaven: School of Mages",211,,,,,,,,,0.20
1,,"Practical Research","Strixhaven: School of Mages",212,,,,,,,,,0.25
1,,"Prismari Apprentice","Strixhaven: School of Mages",213,,,,,,,,,0.22
1,,"Prismari Command","Strixhaven: School of Mages",214,,,,,,,,,3.55
1,,"Prismari Pledgemage","Strixhaven: School of Mages",215,,,,,,,,,0.15
1,,"Quandrix Apprentice","Strixhaven: School of Mages",216,,,,,,,,,0.25
1,,"Quandrix Command","Strixhaven: School of Mages",217,,,,,,,,,0.50
1,,"Quandrix Cultivator","Strixhaven: School of Mages",218,,,,,,,,,0.25
1,,"Quandrix Pledgemage","Strixhaven: School of Mages",219,,,,,,,,,0.20
1,,"Quintorius, Field Historian","Strixhaven: School of Mages",220,,,,,,,,,0.25
1,,"Radiant Scrollwielder","Strixhaven: School of Mages",221,,,,,,,,,0.40
1,,"Reconstruct History","Strixhaven: School of Mages",222,,,,,,,,,0.25
1,,"Relic Sloth","Strixhaven: School of Mages",223,,,,,,,,,0.15
1,,"Returned Pastcaller","Strixhaven: School of Mages",224,,,,,,,,,0.21
1,,"Rip Apart","Strixhaven: School of Mages",225,,,,,,,,,0.40
1,,"Rise of Extus","Strixhaven: School of Mages",226,,,,,,,,,0.18
1,,"Rootha, Mercurial Artist","Strixhaven: School of Mages",227,,,,,,,,,0.25
1,,"Rushed Rebirth","Strixhaven: School of Mages",228,,,,,,,,,0.49
1,,"Shadewing Laureate","Strixhaven: School of Mages",229,,,,,,,,,0.24
1,,"Shadrix Silverquill","Strixhaven: School of Mages",230,,,,,,,,,2.75
1,,"Silverquill Apprentice","Strixhaven: School of Mages",231,,,,,,,,,0.20
1,,"Silverquill Command","Strixhaven: School of Mages",232,,,,,,,,,0.37
1,,"Silverquill Pledgemage","Strixhaven: School of Mages",233,,,,,,,,,0.15
1,,"Silverquill Silencer","Strixhaven: School of Mages",234,,,,,,,,,0.39
1,,"Spectacle Mage","Strixhaven: School of Mages",235,,,,,,,,,0.17
1,,"Spirit Summoning","Strixhaven: School of Mages",236,,,,,,,,,0.15
1,,"Spiteful Squad","Strixhaven: School of Mages",237,,,,,,,,,0.17
1,,"Square Up","Strixhaven: School of Mages",238,,,,,,,,,0.15
1,,"Stonebound Mentor","Strixhaven: School of Mages",239,,,,,,,,,0.15
1,,"Tanazir Quandrix","Strixhaven: School of Mages",240,,,,,,,,,1.30
1,,"Teach by Example","Strixhaven: School of Mages",241,,,,,,,,,0.24
1,,"Tend the Pests","Strixhaven: School of Mages",242,,,,,,,,,0.36
1,,"Thrilling Discovery","Strixhaven: School of Mages",243,,,,,,,,,0.28
1,,"Vanishing Verse","Strixhaven: School of Mages",244,,,,,,,,,2.01
1,,"Velomachus Lorehold","Strixhaven: School of Mages",245,,,,,,,,,2.07
1,,"Venerable Warsinger","Strixhaven: School of Mages",246,,,,,,,,,0.40
1,,"Witherbloom Apprentice","Strixhaven: School of Mages",247,,,,,,,,,0.41
1,,"Witherbloom Command","Strixhaven: School of Mages",248,,,,,,,,,2.18
1,,"Witherbloom Pledgemage","Strixhaven: School of Mages",249,,,,,,,,,0.20
1,,"Zimone, Quandrix Prodigy","Strixhaven: School of Mages",250,,,,,,,,,0.25
1,,"Biblioplex Assistant","Strixhaven: School of Mages",251,,,,,,,,,0.19
1,,"Campus Guide","Strixhaven: School of Mages",252,,,,,,,,,0.20
1,,"Codie, Vociferous Codex","Strixhaven: School of Mages",253,,,,,,,,,0.41
1,,"Cogwork Archivist","Strixhaven: School of Mages",254,,,,,,,,,0.15
1,,"Excavated Wall","Strixhaven: School of Mages",255,,,,,,,,,0.19
1,,"Letter of Acceptance","Strixhaven: School of Mages",256,,,,,,,,,0.24
1,,"Reflective Golem","Strixhaven: School of Mages",257,,,,,,,,,0.22
1,,"Spell Satchel","Strixhaven: School of Mages",258,,,,,,,,,0.25
1,,"Strixhaven Stadium","Strixhaven: School of Mages",259,,,,,,,,,0.89
1,,"Team Pennant","Strixhaven: School of Mages",260,,,,,,,,,0.25
1,,"Zephyr Boots","Strixhaven: School of Mages",261,,,,,,,,,0.25
1,,"Access Tunnel","Strixhaven: School of Mages",262,,,,,,,,,0.67
1,,"Archway Commons","Strixhaven: School of Mages",263,,,,,,,,,0.24
1,,"The Biblioplex","Strixhaven: School of Mages",264,,,,,,,,,0.49
1,,"Frostboil Snarl","Strixhaven: School of Mages",265,,,,,,,,,2.29
1,,"Furycalm Snarl","Strixhaven: School of Mages",266,,,,,,,,,1.57
1,,"Hall of Oracles","Strixhaven: School of Mages",267,,,,,,,,,0.49
1,,"Lorehold Campus","Strixhaven: School of Mages",268,,,,,,,,,0.25
1,,"Necroblossom Snarl","Strixhaven: School of Mages",269,,,,,,,,,1.98
1,,"Prismari Campus","Strixhaven: School of Mages",270,,,,,,,,,0.25
1,,"Quandrix Campus","Strixhaven: School of Mages",271,,,,,,,,,0.24
1,,"Shineshadow Snarl","Strixhaven: School of Mages",272,,,,,,,,,1.77
1,,"Silverquill Campus","Strixhaven: School of Mages",273,,,,,,,,,0.21
1,,"Vineglimmer Snarl","Strixhaven: School of Mages",274,,,,,,,,,1.50
1,,"Witherbloom Campus","Strixhaven: School of Mages",275,,,,,,,,,0.25
1,,"Will Kenrith (Alternate Art Foil)",Battlebond,255,,,,,,,,,0.00
1,,"Rowan Kenrith (Alternate Art Foil)",Battlebond,256,,,,,,,,,0.00
1,,"Abiding Grace","Modern Horizons 2",1,,,,,,,,,0.25
1,,"Arcbound Javelineer","Modern Horizons 2",2,,,,,,,,,0.25
1,,"Arcbound Mouser","Modern Horizons 2",3,,,,,,,,,0.20
1,,"Arcbound Prototype","Modern Horizons 2",4,,,,,,,,,0.17
1,,"Barbed Spike","Modern Horizons 2",5,,,,,,,,,0.22
1,,"Blacksmith's Skill","Modern Horizons 2",6,,,,,,,,,0.25
1,,"Blossoming Calm","Modern Horizons 2",7,,,,,,,,,0.25
1,,"Break Ties","Modern Horizons 2",8,,,,,,,,,0.20
1,,Caprichrome,"Modern Horizons 2",9,,,,,,,,,0.20
1,,"Constable of the Realm","Modern Horizons 2",10,,,,,,,,,0.20
1,,"Disciple of the Sun","Modern Horizons 2",11,,,,,,,,,0.15
1,,"Esper Sentinel","Modern Horizons 2",12,,,,,,,,,25.00
1,,"Fairgrounds Patrol","Modern Horizons 2",13,,,,,,,,,0.15
1,,"Glorious Enforcer","Modern Horizons 2",14,,,,,,,,,0.21
1,,"Guardian Kirin","Modern Horizons 2",15,,,,,,,,,0.15
1,,"Healer's Flock","Modern Horizons 2",16,,,,,,,,,0.25
1,,"Knighted Myr","Modern Horizons 2",17,,,,,,,,,0.16
1,,"Landscaper Colos","Modern Horizons 2",18,,,,,,,,,0.15
1,,"Late to Dinner","Modern Horizons 2",19,,,,,,,,,0.22
1,,"Lens Flare","Modern Horizons 2",20,,,,,,,,,0.15
1,,"Marble Gargoyle","Modern Horizons 2",21,,,,,,,,,0.15
1,,"Nykthos Paragon","Modern Horizons 2",22,,,,,,,,,0.49
1,,"Out of Time","Modern Horizons 2",23,,,,,,,,,0.46
1,,"Piercing Rays","Modern Horizons 2",24,,,,,,,,,0.15
1,,"Prismatic Ending","Modern Horizons 2",25,,,,,,,,,0.96
1,,"Resurgent Belief","Modern Horizons 2",26,,,,,,,,,0.50
1,,"Sanctifier en-Vec","Modern Horizons 2",27,,,,,,,,,0.99
1,,"Scour the Desert","Modern Horizons 2",28,,,,,,,,,0.20
1,,"Search the Premises","Modern Horizons 2",29,,,,,,,,,0.47
1,,"Serra's Emissary","Modern Horizons 2",30,,,,,,,,,2.75
1,,"Skyblade's Boon","Modern Horizons 2",31,,,,,,,,,0.23
1,,Solitude,"Modern Horizons 2",32,,,,,,,,,37.99
1,,"Soul of Migration","Modern Horizons 2",33,,,,,,,,,0.16
1,,"Thraben Watcher","Modern Horizons 2",34,,,,,,,,,0.25
1,,"Timeless Dragon","Modern Horizons 2",35,,,,,,,,,0.44
1,,"Unbounded Potential","Modern Horizons 2",36,,,,,,,,,0.20
1,,Aeromoeba,"Modern Horizons 2",37,,,,,,,,,0.15
1,,"Burdened Aerialist","Modern Horizons 2",38,,,,,,,,,0.15
1,,"Dress Down","Modern Horizons 2",39,,,,,,,,,1.87
1,,"Etherium Spinner","Modern Horizons 2",40,,,,,,,,,0.19
1,,"Filigree Attendant","Modern Horizons 2",41,,,,,,,,,0.21
1,,Floodhound,"Modern Horizons 2",42,,,,,,,,,0.15
1,,"Foul Watcher","Modern Horizons 2",43,,,,,,,,,0.15
1,,"Fractured Sanity","Modern Horizons 2",44,,,,,,,,,0.99
1,,"Ghost-Lit Drifter","Modern Horizons 2",45,,,,,,,,,0.20
1,,"Hard Evidence","Modern Horizons 2",46,,,,,,,,,0.24
1,,"Inevitable Betrayal","Modern Horizons 2",47,,,,,,,,,0.50
1,,"Junk Winder","Modern Horizons 2",48,,,,,,,,,0.32
1,,"Lose Focus","Modern Horizons 2",49,,,,,,,,,0.22
1,,"Lucid Dreams","Modern Horizons 2",50,,,,,,,,,0.20
1,,"Mental Journey","Modern Horizons 2",51,,,,,,,,,0.20
1,,"Murktide Regent","Modern Horizons 2",52,,,,,,,,,12.25
1,,"Mystic Redaction","Modern Horizons 2",53,,,,,,,,,0.25
1,,"Parcel Myr","Modern Horizons 2",54,,,,,,,,,0.15
1,,"Phantasmal Dreadmaw","Modern Horizons 2",55,,,,,,,,,0.17
1,,"Raving Visionary","Modern Horizons 2",56,,,,,,,,,0.20
1,,Recalibrate,"Modern Horizons 2",57,,,,,,,,,0.15
1,,"Rise and Shine","Modern Horizons 2",58,,,,,,,,,0.40
1,,"Rishadan Dockhand","Modern Horizons 2",59,,,,,,,,,0.39
1,,"Said // Done","Modern Horizons 2",60,,,,,,,,,0.22
1,,Scuttletide,"Modern Horizons 2",61,,,,,,,,,0.24
1,,"Shattered Ego","Modern Horizons 2",62,,,,,,,,,0.15
1,,"So Shiny","Modern Horizons 2",63,,,,,,,,,0.15
1,,"Specimen Collector","Modern Horizons 2",64,,,,,,,,,0.20
1,,"Steelfin Whale","Modern Horizons 2",65,,,,,,,,,0.15
1,,"Step Through","Modern Horizons 2",66,,,,,,,,,0.24
1,,Subtlety,"Modern Horizons 2",67,,,,,,,,,11.00
1,,Suspend,"Modern Horizons 2",68,,,,,,,,,0.43
1,,"Svyelun of Sea and Sky","Modern Horizons 2",69,,,,,,,,,2.26
1,,"Sweep the Skies","Modern Horizons 2",70,,,,,,,,,0.20
1,,"Thought Monitor","Modern Horizons 2",71,,,,,,,,,1.70
1,,"Tide Shaper","Modern Horizons 2",72,,,,,,,,,0.25
1,,"Vedalken Infiltrator","Modern Horizons 2",73,,,,,,,,,0.20
1,,"Archfiend of Sorrows","Modern Horizons 2",74,,,,,,,,,0.25
1,,"Archon of Cruelty","Modern Horizons 2",75,,,,,,,,,13.44
1,,"Bone Shards","Modern Horizons 2",76,,,,,,,,,0.25
1,,"Break the Ice","Modern Horizons 2",77,,,,,,,,,0.25
1,,"Cabal Initiate","Modern Horizons 2",78,,,,,,,,,0.18
1,,"Clattering Augur","Modern Horizons 2",79,,,,,,,,,0.25
1,,Damn,"Modern Horizons 2",80,,,,,,,,,2.99
1,,"Dauthi Voidwalker","Modern Horizons 2",81,,,,,,,,,8.11
1,,"Discerning Taste","Modern Horizons 2",82,,,,,,,,,0.15
1,,"Echoing Return","Modern Horizons 2",83,,,,,,,,,0.21
1,,"Feast of Sanity","Modern Horizons 2",84,,,,,,,,,0.25
1,,"Flay Essence","Modern Horizons 2",85,,,,,,,,,0.25
1,,"Gilt-Blade Prowler","Modern Horizons 2",86,,,,,,,,,0.15
1,,Grief,"Modern Horizons 2",87,,,,,,,,,16.06
1,,"Hell Mongrel","Modern Horizons 2",88,,,,,,,,,0.20
1,,"Kitchen Imp","Modern Horizons 2",89,,,,,,,,,0.25
1,,"Legion Vanguard","Modern Horizons 2",90,,,,,,,,,0.25
1,,"Loathsome Curator","Modern Horizons 2",91,,,,,,,,,0.15
1,,"Magus of the Bridge","Modern Horizons 2",92,,,,,,,,,0.30
1,,Necrogoyf,"Modern Horizons 2",93,,,,,,,,,0.42
1,,"Necromancer's Familiar","Modern Horizons 2",94,,,,,,,,,0.20
1,,"Nested Shambler","Modern Horizons 2",95,,,,,,,,,0.24
1,,Persist,"Modern Horizons 2",96,,,,,,,,,1.30
1,,"Profane Tutor","Modern Horizons 2",97,,,,,,,,,2.30
1,,"Radiant Epicure","Modern Horizons 2",98,,,,,,,,,0.20
1,,"Sinister Starfish","Modern Horizons 2",99,,,,,,,,,0.16
1,,"Sudden Edict","Modern Horizons 2",100,,,,,,,,,0.29
1,,"Tizerus Charger","Modern Horizons 2",101,,,,,,,,,0.19
1,,"Tourach, Dread Cantor","Modern Horizons 2",102,,,,,,,,,3.13
1,,"Tourach's Canticle","Modern Horizons 2",103,,,,,,,,,0.15
1,,"Tragic Fall","Modern Horizons 2",104,,,,,,,,,0.20
1,,"Underworld Hermit","Modern Horizons 2",105,,,,,,,,,0.25
1,,"Unmarked Grave","Modern Horizons 2",106,,,,,,,,,1.68
1,,"Vermin Gorger","Modern Horizons 2",107,,,,,,,,,0.20
1,,"Vile Entomber","Modern Horizons 2",108,,,,,,,,,0.39
1,,World-Weary,"Modern Horizons 2",109,,,,,,,,,0.20
1,,"Young Necromancer","Modern Horizons 2",110,,,,,,,,,0.25
1,,"Arcbound Slasher","Modern Horizons 2",111,,,,,,,,,0.18
1,,"Arcbound Tracker","Modern Horizons 2",112,,,,,,,,,0.19
1,,"Arcbound Whelp","Modern Horizons 2",113,,,,,,,,,0.25
1,,"Battle Plan","Modern Horizons 2",114,,,,,,,,,0.15
1,,"Blazing Rootwalla","Modern Horizons 2",115,,,,,,,,,0.25
1,,"Bloodbraid Marauder","Modern Horizons 2",116,,,,,,,,,0.31
1,,"Breya's Apprentice","Modern Horizons 2",117,,,,,,,,,0.37
1,,"Calibrated Blast","Modern Horizons 2",118,,,,,,,,,0.35
1,,"Captain Ripley Vance","Modern Horizons 2",119,,,,,,,,,0.23
1,,"Chef's Kiss","Modern Horizons 2",120,,,,,,,,,0.40
1,,"Dragon's Rage Channeler","Modern Horizons 2",121,,,,,,,,,1.59
1,,"Faithless Salvaging","Modern Horizons 2",122,,,,,,,,,0.22
1,,"Fast // Furious","Modern Horizons 2",123,,,,,,,,,0.23
1,,"Flame Blitz","Modern Horizons 2",124,,,,,,,,,0.25
1,,"Flametongue Yearling","Modern Horizons 2",125,,,,,,,,,0.25
1,,Fury,"Modern Horizons 2",126,,,,,,,,,26.79
1,,"Galvanic Relay","Modern Horizons 2",127,,,,,,,,,0.20
1,,Gargadon,"Modern Horizons 2",128,,,,,,,,,0.15
1,,"Glimpse of Tomorrow","Modern Horizons 2",129,,,,,,,,,0.42
1,,"Goblin Traprunner","Modern Horizons 2",130,,,,,,,,,0.25
1,,"Gouged Zealot","Modern Horizons 2",131,,,,,,,,,0.15
1,,"Harmonic Prodigy","Modern Horizons 2",132,,,,,,,,,1.47
1,,Kaleidoscorch,"Modern Horizons 2",133,,,,,,,,,0.20
1,,"Lightning Spear","Modern Horizons 2",134,,,,,,,,,0.15
1,,"Mine Collapse","Modern Horizons 2",135,,,,,,,,,0.19
1,,"Mount Velus Manticore","Modern Horizons 2",136,,,,,,,,,0.15
1,,"Obsidian Charmaw","Modern Horizons 2",137,,,,,,,,,0.50
1,,"Ragavan, Nimble Pilferer","Modern Horizons 2",138,,,,,,,,,73.25
1,,Revolutionist,"Modern Horizons 2",139,,,,,,,,,0.19
1,,"Skophos Reaver","Modern Horizons 2",140,,,,,,,,,0.19
1,,"Slag Strider","Modern Horizons 2",141,,,,,,,,,0.20
1,,"Spreading Insurrection","Modern Horizons 2",142,,,,,,,,,0.23
1,,"Strike It Rich","Modern Horizons 2",143,,,,,,,,,0.39
1,,"Tavern Scoundrel","Modern Horizons 2",144,,,,,,,,,0.22
1,,"Unholy Heat","Modern Horizons 2",145,,,,,,,,,0.38
1,,"Viashino Lashclaw","Modern Horizons 2",146,,,,,,,,,0.15
1,,"Abundant Harvest","Modern Horizons 2",147,,,,,,,,,0.23
1,,"Aeve, Progenitor Ooze","Modern Horizons 2",148,,,,,,,,,0.39
1,,"Bannerhide Krushok","Modern Horizons 2",149,,,,,,,,,0.16
1,,"Blessed Respite","Modern Horizons 2",150,,,,,,,,,0.25
1,,"Chatterfang, Squirrel General","Modern Horizons 2",151,,,,,,,,,4.97
1,,Chatterstorm,"Modern Horizons 2",152,,,,,,,,,0.25
1,,Chitterspitter,"Modern Horizons 2",153,,,,,,,,,0.60
1,,"Crack Open","Modern Horizons 2",154,,,,,,,,,0.20
1,,"Deepwood Denizen","Modern Horizons 2",155,,,,,,,,,0.20
1,,"Duskshell Crawler","Modern Horizons 2",156,,,,,,,,,0.21
1,,Endurance,"Modern Horizons 2",157,,,,,,,,,35.12
1,,"Fae Offering","Modern Horizons 2",158,,,,,,,,,0.25
1,,"Flourishing Strike","Modern Horizons 2",159,,,,,,,,,0.15
1,,"Foundation Breaker","Modern Horizons 2",160,,,,,,,,,0.45
1,,"Funnel-Web Recluse","Modern Horizons 2",161,,,,,,,,,0.15
1,,"Gaea's Will","Modern Horizons 2",162,,,,,,,,,0.39
1,,"Glimmer Bairn","Modern Horizons 2",163,,,,,,,,,0.18
1,,"Glinting Creeper","Modern Horizons 2",164,,,,,,,,,0.20
1,,"Herd Baloth","Modern Horizons 2",165,,,,,,,,,0.27
1,,"Ignoble Hierarch","Modern Horizons 2",166,,,,,,,,,3.47
1,,"Jade Avenger","Modern Horizons 2",167,,,,,,,,,0.20
1,,"Jewel-Eyed Cobra","Modern Horizons 2",168,,,,,,,,,0.20
1,,"Orchard Strider","Modern Horizons 2",169,,,,,,,,,0.18
1,,"Rift Sower","Modern Horizons 2",170,,,,,,,,,0.20
1,,"Sanctum Weaver","Modern Horizons 2",171,,,,,,,,,2.37
1,,"Scurry Oak","Modern Horizons 2",172,,,,,,,,,0.45
1,,"Smell Fear","Modern Horizons 2",173,,,,,,,,,0.22
1,,"Squirrel Sanctuary","Modern Horizons 2",174,,,,,,,,,0.30
1,,"Squirrel Sovereign","Modern Horizons 2",175,,,,,,,,,0.33
1,,"Sylvan Anthem","Modern Horizons 2",176,,,,,,,,,1.00
1,,Terramorph,"Modern Horizons 2",177,,,,,,,,,0.25
1,,"Thrasta, Tempest's Roar","Modern Horizons 2",178,,,,,,,,,1.00
1,,"Timeless Witness","Modern Horizons 2",179,,,,,,,,,0.47
1,,"Tireless Provisioner","Modern Horizons 2",180,,,,,,,,,1.75
1,,"Urban Daggertooth","Modern Horizons 2",181,,,,,,,,,0.20
1,,"Verdant Command","Modern Horizons 2",182,,,,,,,,,0.50
1,,"Wren's Run Hydra","Modern Horizons 2",183,,,,,,,,,0.25
1,,"Arcbound Shikari","Modern Horizons 2",184,,,,,,,,,0.25
1,,"Arcus Acolyte","Modern Horizons 2",185,,,,,,,,,0.25
1,,Asmoranomardicadaistinaculdacar,"Modern Horizons 2",186,,,,,,,,,0.50
1,,"Breathless Knight","Modern Horizons 2",187,,,,,,,,,0.20
1,,"Captured by Lagacs","Modern Horizons 2",188,,,,,,,,,0.19
1,,"Carth the Lion","Modern Horizons 2",189,,,,,,,,,0.43
1,,"Chrome Courier","Modern Horizons 2",190,,,,,,,,,0.15
1,,"Combine Chrysalis","Modern Horizons 2",191,,,,,,,,,0.25
1,,"Dakkon, Shadow Slayer","Modern Horizons 2",192,,,,,,,,,1.00
1,,"Dihada's Ploy","Modern Horizons 2",193,,,,,,,,,0.18
1,,"Drey Keeper","Modern Horizons 2",194,,,,,,,,,0.23
1,,"Ethersworn Sphinx","Modern Horizons 2",195,,,,,,,,,0.25
1,,"Foundry Helix","Modern Horizons 2",196,,,,,,,,,0.19
1,,"Garth One-Eye","Modern Horizons 2",197,,,,,,,,,0.99
1,,"General Ferrous Rokiric","Modern Horizons 2",198,,,,,,,,,0.69
1,,"Geyadrone Dihada","Modern Horizons 2",199,,,,,,,,,1.02
1,,"Goblin Anarchomancer","Modern Horizons 2",200,,,,,,,,,0.39
1,,"Graceful Restoration","Modern Horizons 2",201,,,,,,,,,0.21
1,,"Grist, the Hunger Tide","Modern Horizons 2",202,,,,,,,,,5.70
1,,"Lazotep Chancellor","Modern Horizons 2",203,,,,,,,,,0.25
1,,"Lonis, Cryptozoologist","Modern Horizons 2",204,,,,,,,,,0.39
1,,"Master of Death","Modern Horizons 2",205,,,,,,,,,0.40
1,,Moderation,"Modern Horizons 2",206,,,,,,,,,0.30
1,,"Piru, the Volatile","Modern Horizons 2",207,,,,,,,,,0.46
1,,"Priest of Fell Rites","Modern Horizons 2",208,,,,,,,,,0.50
1,,"Prophetic Titan","Modern Horizons 2",209,,,,,,,,,0.23
1,,"Rakdos Headliner","Modern Horizons 2",210,,,,,,,,,0.23
1,,"Ravenous Squirrel","Modern Horizons 2",211,,,,,,,,,0.40
1,,"Road // Ruin","Modern Horizons 2",212,,,,,,,,,0.25
1,,"Storm God's Oracle","Modern Horizons 2",213,,,,,,,,,0.15
1,,"Sythis, Harvest's Hand","Modern Horizons 2",214,,,,,,,,,1.81
1,,"Terminal Agony","Modern Horizons 2",215,,,,,,,,,0.21
1,,"Territorial Kavu","Modern Horizons 2",216,,,,,,,,,0.46
1,,Wavesifter,"Modern Horizons 2",217,,,,,,,,,0.20
1,,"Yusri, Fortune's Flame","Modern Horizons 2",218,,,,,,,,,0.30
1,,"Academy Manufactor","Modern Horizons 2",219,,,,,,,,,3.87
1,,"Altar of the Goyf","Modern Horizons 2",220,,,,,,,,,0.22
1,,Batterbone,"Modern Horizons 2",221,,,,,,,,,0.25
1,,"Bottle Golems","Modern Horizons 2",222,,,,,,,,,0.18
1,,Brainstone,"Modern Horizons 2",223,,,,,,,,,0.25
1,,Dermotaxi,"Modern Horizons 2",224,,,,,,,,,0.38
1,,"Diamond Lion","Modern Horizons 2",225,,,,,,,,,0.35
1,,"Fodder Tosser","Modern Horizons 2",226,,,,,,,,,0.15
1,,"Kaldra Compleat","Modern Horizons 2",227,,,,,,,,,5.09
1,,"Liquimetal Torque","Modern Horizons 2",228,,,,,,,,,1.19
1,,Monoskelion,"Modern Horizons 2",229,,,,,,,,,0.23
1,,"Myr Scrapling","Modern Horizons 2",230,,,,,,,,,0.20
1,,Nettlecyst,"Modern Horizons 2",231,,,,,,,,,1.99
1,,"Ornithopter of Paradise","Modern Horizons 2",232,,,,,,,,,0.50
1,,"Sanctuary Raptor","Modern Horizons 2",233,,,,,,,,,0.20
1,,"Scion of Draco","Modern Horizons 2",234,,,,,,,,,4.18
1,,"Sojourner's Companion","Modern Horizons 2",235,,,,,,,,,0.25
1,,"Sol Talisman","Modern Horizons 2",236,,,,,,,,,0.74
1,,"Steel Dromedary","Modern Horizons 2",237,,,,,,,,,0.20
1,,"Sword of Hearth and Home","Modern Horizons 2",238,,,,,,,,,8.50
1,,"Tormod's Cryptkeeper","Modern Horizons 2",239,,,,,,,,,0.17
1,,"The Underworld Cookbook","Modern Horizons 2",240,,,,,,,,,0.39
1,,"Vectis Gloves","Modern Horizons 2",241,,,,,,,,,0.20
1,,"Void Mirror","Modern Horizons 2",242,,,,,,,,,0.50
1,,"Zabaz, the Glimmerwasp","Modern Horizons 2",243,,,,,,,,,0.38
1,,"Arid Mesa","Modern Horizons 2",244,,,,,,,,,15.60
1,,"Darkmoss Bridge","Modern Horizons 2",245,,,,,,,,,0.25
1,,"Drossforge Bridge","Modern Horizons 2",246,,,,,,,,,0.40
1,,"Goldmire Bridge","Modern Horizons 2",247,,,,,,,,,0.25
1,,"Marsh Flats","Modern Horizons 2",248,,,,,,,,,13.29
1,,"Mistvault Bridge","Modern Horizons 2",249,,,,,,,,,0.37
1,,"Misty Rainforest","Modern Horizons 2",250,,,,,,,,,21.34
1,,"Power Depot","Modern Horizons 2",251,,,,,,,,,0.30
1,,"Razortide Bridge","Modern Horizons 2",252,,,,,,,,,0.33
1,,"Rustvale Bridge","Modern Horizons 2",253,,,,,,,,,0.34
1,,"Scalding Tarn","Modern Horizons 2",254,,,,,,,,,22.99
1,,"Silverbluff Bridge","Modern Horizons 2",255,,,,,,,,,0.40
1,,"Slagwoods Bridge","Modern Horizons 2",256,,,,,,,,,0.25
1,,"Tanglepool Bridge","Modern Horizons 2",257,,,,,,,,,0.25
1,,"Thornglint Bridge","Modern Horizons 2",258,,,,,,,,,0.25
1,,"Urza's Saga","Modern Horizons 2",259,,,,,,,,,36.03
1,,"Verdant Catacombs","Modern Horizons 2",260,,,,,,,,,16.99
1,,"Yavimaya, Cradle of Growth","Modern Horizons 2",261,,,,,,,,,8.85
1,,"Angelic Curator","Modern Horizons 2",262,,,,,,,,,0.25
1,,"Karmic Guide","Modern Horizons 2",263,,,,,,,,,0.50
1,,"Seal of Cleansing","Modern Horizons 2",264,,,,,,,,,0.25
1,,"Solitary Confinement","Modern Horizons 2",265,,,,,,,,,0.45
1,,"Soul Snare","Modern Horizons 2",266,,,,,,,,,0.25
1,,Counterspell,"Modern Horizons 2",267,,,,,,,,,2.08
1,,"Sea Drake","Modern Horizons 2",268,,,,,,,,,0.20
1,,"Seal of Removal","Modern Horizons 2",269,,,,,,,,,0.25
1,,Upheaval,"Modern Horizons 2",270,,,,,,,,,0.30
1,,Wonder,"Modern Horizons 2",271,,,,,,,,,0.50
1,,"Bone Shredder","Modern Horizons 2",272,,,,,,,,,0.23
1,,"Braids, Cabal Minion","Modern Horizons 2",273,,,,,,,,,0.30
1,,Greed,"Modern Horizons 2",274,,,,,,,,,0.25
1,,"Patriarch's Bidding","Modern Horizons 2",275,,,,,,,,,1.40
1,,"Skirge Familiar","Modern Horizons 2",276,,,,,,,,,0.25
1,,"Chance Encounter","Modern Horizons 2",277,,,,,,,,,0.34
1,,"Flame Rift","Modern Horizons 2",278,,,,,,,,,0.25
1,,"Goblin Bombardment","Modern Horizons 2",279,,,,,,,,,1.64
1,,"Gorilla Shaman","Modern Horizons 2",280,,,,,,,,,0.26
1,,"Imperial Recruiter","Modern Horizons 2",281,,,,,,,,,6.09
1,,"Mogg Salvage","Modern Horizons 2",282,,,,,,,,,0.25
1,,"Enchantress's Presence","Modern Horizons 2",283,,,,,,,,,1.00
1,,"Hunting Pack","Modern Horizons 2",284,,,,,,,,,0.20
1,,"Quirion Ranger","Modern Horizons 2",285,,,,,,,,,0.40
1,,"Squirrel Mob","Modern Horizons 2",286,,,,,,,,,0.50
1,,"Titania, Protector of Argoth","Modern Horizons 2",287,,,,,,,,,1.16
